dataset,weibull_shape,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
history_only,2.0,0.7,extra_long,Linear Regression,25,1.154923475634118,1.577026916337756,19969.0,,,
history_only,2.0,0.7,extra_long,Decision Tree,25,1.1382509238062797,1.5678114566350712,19969.0,,,
history_only,2.0,0.7,extra_long,Random Forest,25,1.1377490360994105,1.5663667030972723,19969.0,,,
history_only,2.0,0.7,extra_long,Naive (persistence),26,1.3662755716004813,2.1337051232887867,19944.0,,,
history_only,2.0,0.7,extra_long,Linear Regression,26,1.245046226801857,1.7835984582707805,19944.0,,,
history_only,2.0,0.7,extra_long,Decision Tree,26,1.2181588700071473,1.7384020899893797,19944.0,,,
history_only,2.0,0.7,extra_long,Random Forest,26,1.2173667966910575,1.7358593929841983,19944.0,,,
history_only,2.0,0.7,extra_long,Naive (persistence),27,1.2749461233899664,1.9807245350519664,19953.0,,,
history_only,2.0,0.7,extra_long,Linear Regression,27,1.1572995412069012,1.562792126931621,19953.0,,,
history_only,2.0,0.7,extra_long,Decision Tree,27,1.1398027554179,1.5497480401732466,19953.0,,,
history_only,2.0,0.7,extra_long,Random Forest,27,1.139433188292945,1.5491936779168791,19953.0,,,
history_only,2.0,0.7,extra_long,Naive (persistence),28,1.317418966985622,2.0674585971305826,19961.0,,,
history_only,2.0,0.7,extra_long,Linear Regression,28,1.2084053407656044,1.6860536623864124,19961.0,,,
history_only,2.0,0.7,extra_long,Decision Tree,28,1.188222719418154,1.6668845557893555,19961.0,,,
history_only,2.0,0.7,extra_long,Random Forest,28,1.1864997021771015,1.6646194074150187,19961.0,,,
history_only,2.0,0.7,extra_long,Naive (persistence),29,1.4066132264529059,2.1999043520836614,19960.0,,,
history_only,2.0,0.7,extra_long,Linear Regression,29,1.2367186779427402,1.7267523671369593,19960.0,,,
history_only,2.0,0.7,extra_long,Decision Tree,29,1.226732924994257,1.734342266235957,19960.0,,,
history_only,2.0,0.7,extra_long,Random Forest,29,1.2261118577642096,1.7329562978559083,19960.0,,,
history_only,2.0,0.7,extra_long,Linear Regression,ALL_MEAN,1.200478652470244,,,0.038215573530815075,0.09506003745893554,5.0
history_only,2.0,0.7,extra_long,Decision Tree,ALL_MEAN,1.1822336387287475,,,0.0375274216501489,0.10881341992668436,5.0
history_only,2.0,0.7,extra_long,Random Forest,ALL_MEAN,1.1814321162049448,,,0.03737748634750817,0.10941762039386738,5.0
history_only,2.0,0.7,extra_long,Naive (persistence),ALL_MEAN,1.3265837537987704,,,0.053295457045458766,0.0,5.0
history_only,2.0,0.8,short,Naive (persistence),25,1.2532311391644124,1.8090517044384693,19962.0,,,
history_only,2.0,0.8,short,Linear Regression,25,1.2661360476743306,1.6854200531694996,19962.0,,,
history_only,2.0,0.8,short,Decision Tree,25,1.243465055502459,1.6377333746040281,19962.0,,,
history_only,2.0,0.8,short,Random Forest,25,1.2434937065521356,1.6376746639152975,19962.0,,,
history_only,2.0,0.8,short,Naive (persistence),26,1.289269440688999,1.8367339785544792,19971.0,,,
history_only,2.0,0.8,short,Linear Regression,26,1.3006886252836074,1.7253147860559623,19971.0,,,
history_only,2.0,0.8,short,Decision Tree,26,1.2757216810381016,1.6769838902149525,19971.0,,,
history_only,2.0,0.8,short,Random Forest,26,1.2752791751995534,1.6764122957699583,19971.0,,,
history_only,2.0,0.8,short,Naive (persistence),27,1.268793509290329,1.7990665515076543,19967.0,,,
history_only,2.0,0.8,short,Linear Regression,27,1.2779370879111516,1.6807019027298442,19967.0,,,
history_only,2.0,0.8,short,Decision Tree,27,1.2505899459555994,1.6303048358210463,19967.0,,,
history_only,2.0,0.8,short,Random Forest,27,1.2505424538656646,1.6302439084704377,19967.0,,,
history_only,2.0,0.8,short,Naive (persistence),28,1.3128536377747735,1.8717184158550568,19971.0,,,
history_only,2.0,0.8,short,Linear Regression,28,1.342057051574367,1.796159953556112,19971.0,,,
history_only,2.0,0.8,short,Decision Tree,28,1.3158888304665033,1.7429852011698668,19971.0,,,
history_only,2.0,0.8,short,Random Forest,28,1.3154470200659556,1.7425347106848028,19971.0,,,
history_only,2.0,0.8,short,Naive (persistence),29,1.3047986375475857,1.8593205024727846,19964.0,,,
history_only,2.0,0.8,short,Linear Regression,29,1.3259385489427709,1.758031949800099,19964.0,,,
history_only,2.0,0.8,short,Decision Tree,29,1.2960342662195101,1.704488621843175,19964.0,,,
history_only,2.0,0.8,short,Random Forest,29,1.2959700379976382,1.7040299143576767,19964.0,,,
history_only,2.0,0.8,short,Linear Regression,ALL_MEAN,1.3025514722772455,,,0.028436129892143946,-0.01303650585473326,5.0
history_only,2.0,0.8,short,Decision Tree,ALL_MEAN,1.2763399558364346,,,0.027188908365464066,0.007349040201216628,5.0
history_only,2.0,0.8,short,Random Forest,ALL_MEAN,1.2761464787361896,,,0.02705560158970286,0.007499513614180775,5.0
history_only,2.0,0.8,short,Naive (persistence),ALL_MEAN,1.2857892728932199,,,0.02215777701503272,0.0,5.0
history_only,2.0,0.8,medium,Naive (persistence),25,1.615920248472097,2.309281768503803,19962.0,,,
history_only,2.0,0.8,medium,Linear Regression,25,1.5481268020370802,2.0459176372676264,19962.0,,,
history_only,2.0,0.8,medium,Decision Tree,25,1.5167119366204296,1.9928994202624162,19962.0,,,
history_only,2.0,0.8,medium,Random Forest,25,1.5162494552261612,1.9923756036837998,19962.0,,,
history_only,2.0,0.8,medium,Naive (persistence),26,1.6691702969305493,2.362274644313822,19971.0,,,
history_only,2.0,0.8,medium,Linear Regression,26,1.601275056714943,2.1297111474906467,19971.0,,,
history_only,2.0,0.8,medium,Decision Tree,26,1.5664793321932442,2.0756895422430777,19971.0,,,
history_only,2.0,0.8,medium,Random Forest,26,1.5653510180839654,2.0747449823067075,19971.0,,,
history_only,2.0,0.8,medium,Naive (persistence),27,1.6151650222867733,2.276125707114409,19967.0,,,
history_only,2.0,0.8,medium,Linear Regression,27,1.5529546518880109,2.0395934859315497,19967.0,,,
history_only,2.0,0.8,medium,Decision Tree,27,1.516315582810222,1.9718024181771656,19967.0,,,
history_only,2.0,0.8,medium,Random Forest,27,1.5162619660307377,1.9711851246324834,19967.0,,,
history_only,2.0,0.8,medium,Naive (persistence),28,1.7412247759250914,2.457612213877733,19971.0,,,
history_only,2.0,0.8,medium,Linear Regression,28,1.7088207352257512,2.288601199775474,19971.0,,,
history_only,2.0,0.8,medium,Decision Tree,28,1.655681368007456,2.2050231924326402,19971.0,,,
history_only,2.0,0.8,medium,Random Forest,28,1.654875587803764,2.20378706856747,19971.0,,,
history_only,2.0,0.8,medium,Naive (persistence),29,1.714986976557804,2.412524921673526,19964.0,,,
history_only,2.0,0.8,medium,Linear Regression,29,1.6506072939319085,2.1926824206200735,19964.0,,,
history_only,2.0,0.8,medium,Decision Tree,29,1.6032225816490258,2.120685241405911,19964.0,,,
history_only,2.0,0.8,medium,Random Forest,29,1.6023887283944054,2.1183400132428867,19964.0,,,
history_only,2.0,0.8,medium,Linear Regression,ALL_MEAN,1.6123569079595388,,,0.06090205900966879,0.03526403791028565,5.0
history_only,2.0,0.8,medium,Decision Tree,ALL_MEAN,1.5716821602560755,,,0.053225779259634086,0.0596013243167528,5.0
history_only,2.0,0.8,medium,Random Forest,ALL_MEAN,1.571025351107807,,,0.053002167500567875,0.05999431882214812,5.0
history_only,2.0,0.8,medium,Naive (persistence),ALL_MEAN,1.6712934640344628,,,0.05103060695830084,0.0,5.0
history_only,2.0,0.8,long,Naive (persistence),25,1.9289149383829276,2.769227397437698,19962.0,,,
history_only,2.0,0.8,long,Linear Regression,25,1.752702704467599,2.30051021635671,19962.0,,,
history_only,2.0,0.8,long,Decision Tree,25,1.7412554669272173,2.25822269015672,19962.0,,,
history_only,2.0,0.8,long,Random Forest,25,1.7408535281149273,2.2576199841203968,19962.0,,,
history_only,2.0,0.8,long,Naive (persistence),26,2.0701016473887135,2.9525650846068268,19971.0,,,
history_only,2.0,0.8,long,Linear Regression,26,1.8686311918354859,2.492142296838387,19971.0,,,
history_only,2.0,0.8,long,Decision Tree,26,1.8490523730617143,2.454953528282156,19971.0,,,
history_only,2.0,0.8,long,Random Forest,26,1.848074556830888,2.4543023720354977,19971.0,,,
history_only,2.0,0.8,long,Naive (persistence),27,1.979966945460009,2.812552621055514,19967.0,,,
history_only,2.0,0.8,long,Linear Regression,27,1.7815382253961094,2.3547100399859713,19967.0,,,
history_only,2.0,0.8,long,Decision Tree,27,1.7577882833646443,2.293903360208809,19967.0,,,
history_only,2.0,0.8,long,Random Forest,27,1.7574689636461716,2.2943553118224536,19967.0,,,
history_only,2.0,0.8,long,Naive (persistence),28,2.2095538530869763,3.1217271680500884,19971.0,,,
history_only,2.0,0.8,long,Linear Regression,28,2.0403403570943257,2.769727980220393,19971.0,,,
history_only,2.0,0.8,long,Decision Tree,28,1.9918150603153233,2.6901630560091205,19971.0,,,
history_only,2.0,0.8,long,Random Forest,28,1.990121282579739,2.6874151725172717,19971.0,,,
history_only,2.0,0.8,long,Naive (persistence),29,2.1402524544179524,3.0085365755109468,19964.0,,,
history_only,2.0,0.8,long,Linear Regression,29,1.922415239243008,2.581204257949545,19964.0,,,
history_only,2.0,0.8,long,Decision Tree,29,1.892340191465164,2.523457634309233,19964.0,,,
history_only,2.0,0.8,long,Random Forest,29,1.889312122525078,2.5180580214130215,19964.0,,,
history_only,2.0,0.8,long,Linear Regression,ALL_MEAN,1.8731255436073055,,,0.10324762872511363,0.09325023896680085,5.0
history_only,2.0,0.8,long,Decision Tree,ALL_MEAN,1.8464502750268128,,,0.09183732635861086,0.10616330477459335,5.0
history_only,2.0,0.8,long,Random Forest,ALL_MEAN,1.845166090739361,,,0.09114958668100179,0.10678495760493545,5.0
history_only,2.0,0.8,long,Naive (persistence),ALL_MEAN,2.0657579677473157,,,0.10230509950974047,0.0,5.0
history_only,2.0,0.8,extra_long,Naive (persistence),25,1.8130948802725178,2.5870768517014637,19962.0,,,
history_only,2.0,0.8,extra_long,Linear Regression,25,1.674879553455236,2.209820071732022,19962.0,,,
history_only,2.0,0.8,extra_long,Decision Tree,25,1.6646714018312214,2.163500245634329,19962.0,,,
history_only,2.0,0.8,extra_long,Random Forest,25,1.663919818540407,2.1622910714151398,19962.0,,,
history_only,2.0,0.8,extra_long,Naive (persistence),26,1.9119723599218867,2.710138378855809,19971.0,,,
history_only,2.0,0.8,extra_long,Linear Regression,26,1.7631384770289629,2.3565878596751895,19971.0,,,
history_only,2.0,0.8,extra_long,Decision Tree,26,1.7410010993742826,2.3079343965232164,19971.0,,,
history_only,2.0,0.8,extra_long,Random Forest,26,1.7407209713694238,2.3079087709076997,19971.0,,,
history_only,2.0,0.8,extra_long,Naive (persistence),27,1.8390344067711724,2.593607375589234,19967.0,,,
history_only,2.0,0.8,extra_long,Linear Regression,27,1.6934213772624986,2.2400568469185385,19967.0,,,
history_only,2.0,0.8,extra_long,Decision Tree,27,1.671055237920652,2.1698664691791136,19967.0,,,
history_only,2.0,0.8,extra_long,Random Forest,27,1.671185023591332,2.1694792832349235,19967.0,,,
history_only,2.0,0.8,extra_long,Naive (persistence),28,1.9975965149466728,2.82669166506812,19971.0,,,
history_only,2.0,0.8,extra_long,Linear Regression,28,1.899685547162955,2.571258100380302,19971.0,,,
history_only,2.0,0.8,extra_long,Decision Tree,28,1.8514754817335959,2.482377024873511,19971.0,,,
history_only,2.0,0.8,extra_long,Random Forest,28,1.850652177917276,2.480778332344465,19971.0,,,
history_only,2.0,0.8,extra_long,Naive (persistence),29,1.9541174113404127,2.7488727403094435,19964.0,,,
history_only,2.0,0.8,extra_long,Linear Regression,29,1.80854092993473,2.4249185372513344,19964.0,,,
history_only,2.0,0.8,extra_long,Decision Tree,29,1.7783781107082182,2.3505835416871026,19964.0,,,
history_only,2.0,0.8,extra_long,Random Forest,29,1.778612732577772,2.348442640994263,19964.0,,,
history_only,2.0,0.8,extra_long,Linear Regression,ALL_MEAN,1.7679331769688766,,,0.08153729324022081,0.07105535865037371,5.0
history_only,2.0,0.8,extra_long,Decision Tree,ALL_MEAN,1.741316266313594,,,0.06974206728286222,0.08504097577923986,5.0
history_only,2.0,0.8,extra_long,Random Forest,ALL_MEAN,1.741018144799242,,,0.06964751149834945,0.08519762105680795,5.0
history_only,2.0,0.8,extra_long,Naive (persistence),ALL_MEAN,1.9031631146505326,,,0.06901650275572009,0.0,5.0
history_only,2.0,0.9,short,Naive (persistence),25,1.6331997996995493,2.1835296431589453,19970.0,,,
history_only,2.0,0.9,short,Linear Regression,25,1.6485207021474895,2.138827666888535,19970.0,,,
history_only,2.0,0.9,short,Decision Tree,25,1.630480680865076,2.0888949649751063,19970.0,,,
history_only,2.0,0.9,short,Random Forest,25,1.6299175446582768,2.0879900728528678,19970.0,,,
history_only,2.0,0.9,short,Naive (persistence),26,1.6175454408892895,2.176687863838553,19971.0,,,
history_only,2.0,0.9,short,Linear Regression,26,1.6329408806515768,2.1252501643015274,19971.0,,,
history_only,2.0,0.9,short,Decision Tree,26,1.621125667052721,2.0782647221663337,19971.0,,,
history_only,2.0,0.9,short,Random Forest,26,1.6208821794929082,2.077638504803669,19971.0,,,
history_only,2.0,0.9,short,Naive (persistence),27,1.6567022182164137,2.2122378476617763,19971.0,,,
history_only,2.0,0.9,short,Linear Regression,27,1.6699628822838652,2.1744365102117986,19971.0,,,
history_only,2.0,0.9,short,Decision Tree,27,1.669460595476524,2.1507607193337956,19971.0,,,
history_only,2.0,0.9,short,Random Forest,27,1.6686999809396506,2.149724834783055,19971.0,,,
history_only,2.0,0.9,short,Naive (persistence),28,1.6504431425567072,2.2200442484045375,19971.0,,,
history_only,2.0,0.9,short,Linear Regression,28,1.6807969981930448,2.2011995127164536,19971.0,,,
history_only,2.0,0.9,short,Decision Tree,28,1.6680589376562354,2.1600886450610215,19971.0,,,
history_only,2.0,0.9,short,Random Forest,28,1.665848721028875,2.1546124351830294,19971.0,,,
history_only,2.0,0.9,short,Naive (persistence),29,1.5896639791677099,2.13590056191202,19969.0,,,
history_only,2.0,0.9,short,Linear Regression,29,1.6350910723288037,2.13313152372498,19969.0,,,
history_only,2.0,0.9,short,Decision Tree,29,1.620084332058289,2.0827823186657723,19969.0,,,
history_only,2.0,0.9,short,Random Forest,29,1.6178617238040403,2.0781007681664545,19969.0,,,
history_only,2.0,0.9,short,Linear Regression,ALL_MEAN,1.653462507120956,,,0.018986863818723006,-0.014698637964487782,5.0
history_only,2.0,0.9,short,Decision Tree,ALL_MEAN,1.641842042621769,,,0.022278944201589046,-0.007567378895075416,5.0
history_only,2.0,0.9,short,Random Forest,ALL_MEAN,1.6406420299847504,,,0.02212254285495291,-0.006830953857870803,5.0
history_only,2.0,0.9,short,Naive (persistence),ALL_MEAN,1.629510916105934,,,0.024174713472287602,0.0,5.0
history_only,2.0,0.9,medium,Naive (persistence),25,2.2222834251377064,2.9544785352279486,19970.0,,,
history_only,2.0,0.9,medium,Linear Regression,25,2.1933347955690587,2.8456267940319817,19970.0,,,
history_only,2.0,0.9,medium,Decision Tree,25,2.1498545456632874,2.761357833363203,19970.0,,,
history_only,2.0,0.9,medium,Random Forest,25,2.1489212822992685,2.7604978175521095,19970.0,,,
history_only,2.0,0.9,medium,Naive (persistence),26,2.186620599869811,2.9429421192167093,19971.0,,,
history_only,2.0,0.9,medium,Linear Regression,26,2.164710567476237,2.8207386234164886,19971.0,,,
history_only,2.0,0.9,medium,Decision Tree,26,2.1431299891711517,2.76061501482138,19971.0,,,
history_only,2.0,0.9,medium,Random Forest,26,2.141654767484258,2.758880963380568,19971.0,,,
history_only,2.0,0.9,medium,Naive (persistence),27,2.2761003455009763,2.9864414119223777,19971.0,,,
history_only,2.0,0.9,medium,Linear Regression,27,2.249630477371817,2.903108513217645,19971.0,,,
history_only,2.0,0.9,medium,Decision Tree,27,2.227833034185831,2.860241809960873,19971.0,,,
history_only,2.0,0.9,medium,Random Forest,27,2.2261932055285665,2.8581574668191454,19971.0,,,
history_only,2.0,0.9,medium,Naive (persistence),28,2.2790045566070805,3.044279565875817,19971.0,,,
history_only,2.0,0.9,medium,Linear Regression,28,2.2818269053134914,2.9962263217499547,19971.0,,,
history_only,2.0,0.9,medium,Decision Tree,28,2.234225486114692,2.9004139625006324,19971.0,,,
history_only,2.0,0.9,medium,Random Forest,28,2.232117803204419,2.8971359266925987,19971.0,,,
history_only,2.0,0.9,medium,Naive (persistence),29,2.156793029195253,2.9023622698511393,19969.0,,,
history_only,2.0,0.9,medium,Linear Regression,29,2.214929660466312,2.905774507415644,19969.0,,,
history_only,2.0,0.9,medium,Decision Tree,29,2.1622076628574796,2.7882347411538935,19969.0,,,
history_only,2.0,0.9,medium,Random Forest,29,2.159653650211949,2.7847864102378255,19969.0,,,
history_only,2.0,0.9,medium,Linear Regression,ALL_MEAN,2.220886481239383,,,0.04120743861032085,0.0014719756882841661,5.0
history_only,2.0,0.9,medium,Decision Tree,ALL_MEAN,2.1834501435984883,,,0.0393791783211024,0.018303647445396254,5.0
history_only,2.0,0.9,medium,Random Forest,ALL_MEAN,2.181708141745692,,,0.0392063933741625,0.019086865175394485,5.0
history_only,2.0,0.9,medium,Naive (persistence),ALL_MEAN,2.2241603912621657,,,0.0482840796333087,0.0,5.0
history_only,2.0,0.9,long,Naive (persistence),25,2.9207310966449676,3.8885899369239643,19970.0,,,
history_only,2.0,0.9,long,Linear Regression,25,2.810511072524277,3.63721375647471,19970.0,,,
history_only,2.0,0.9,long,Decision Tree,25,2.731501296362914,3.5130306016129222,19970.0,,,
history_only,2.0,0.9,long,Random Forest,25,2.7296649585358574,3.510304455336765,19970.0,,,
history_only,2.0,0.9,long,Naive (persistence),26,2.9422662861148665,3.959966911479567,19971.0,,,
history_only,2.0,0.9,long,Linear Regression,26,2.812060373423556,3.6596652706187376,19971.0,,,
history_only,2.0,0.9,long,Decision Tree,26,2.772809593597765,3.582455415738938,19971.0,,,
history_only,2.0,0.9,long,Random Forest,26,2.771897550455955,3.580330064717543,19971.0,,,
history_only,2.0,0.9,long,Naive (persistence),27,3.087827349657003,4.0409810461486,19971.0,,,
history_only,2.0,0.9,long,Linear Regression,27,2.963740874144422,3.8350140580805636,19971.0,,,
history_only,2.0,0.9,long,Decision Tree,27,2.9165474605962736,3.763489355082545,19971.0,,,
history_only,2.0,0.9,long,Random Forest,27,2.9167127499007113,3.764418548487271,19971.0,,,
history_only,2.0,0.9,long,Naive (persistence),28,3.0663962745981674,4.114425393619808,19971.0,,,
history_only,2.0,0.9,long,Linear Regression,28,2.99695994652207,3.986342081970016,19971.0,,,
history_only,2.0,0.9,long,Decision Tree,28,2.927313163582969,3.8315552058199915,19971.0,,,
history_only,2.0,0.9,long,Random Forest,28,2.9239888038576156,3.8252562902463105,19971.0,,,
history_only,2.0,0.9,long,Naive (persistence),29,2.920476738945365,3.9289664040758545,19969.0,,,
history_only,2.0,0.9,long,Linear Regression,29,2.970081361642107,3.928608942604785,19969.0,,,
history_only,2.0,0.9,long,Decision Tree,29,2.872465219339052,3.710811050666905,19969.0,,,
history_only,2.0,0.9,long,Random Forest,29,2.870349150952227,3.706321322565388,19969.0,,,
