dataset,erlang_k,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
rich_features,2,0.95,medium,Random Forest,ALL_MEAN,2.660044564979793,,,0.026573822576556348,0.00936081399528943,5.0
rich_features,2,0.95,medium,Naive (persistence),ALL_MEAN,2.6851800358391475,,,0.027578258394935475,0.0,5.0
rich_features,2,0.95,long,Naive (persistence),25,3.726002703920685,4.771940753708863,19971.0,,,
rich_features,2,0.95,long,Linear Regression,25,3.6589063550340106,4.630810323176831,19971.0,,,
rich_features,2,0.95,long,Decision Tree,25,3.6460119168720317,4.582701543373684,19971.0,,,
rich_features,2,0.95,long,Random Forest,25,3.6442507819595233,4.581765176047207,19971.0,,,
rich_features,2,0.95,long,Naive (persistence),26,3.5296945418127192,4.632352321666398,19970.0,,,
rich_features,2,0.95,long,Linear Regression,26,3.456072943925494,4.474305566053224,19970.0,,,
rich_features,2,0.95,long,Decision Tree,26,3.428279643480402,4.400122905555953,19970.0,,,
rich_features,2,0.95,long,Random Forest,26,3.42522212041618,4.397501497419708,19970.0,,,
rich_features,2,0.95,long,Naive (persistence),27,3.722848129788193,4.824468828196286,19971.0,,,
rich_features,2,0.95,long,Linear Regression,27,3.637497232088245,4.669380590880679,19971.0,,,
rich_features,2,0.95,long,Decision Tree,27,3.5964876252749174,4.585614551773083,19971.0,,,
rich_features,2,0.95,long,Random Forest,27,3.597813819353444,4.586244700373022,19971.0,,,
rich_features,2,0.95,long,Naive (persistence),28,3.667517900956387,4.7423739477668425,19971.0,,,
rich_features,2,0.95,long,Linear Regression,28,3.572388235719821,4.579335359665694,19971.0,,,
rich_features,2,0.95,long,Decision Tree,28,3.5488585505341295,4.511918454171229,19971.0,,,
rich_features,2,0.95,long,Random Forest,28,3.5470095787049267,4.509233450723476,19971.0,,,
rich_features,2,0.95,long,Naive (persistence),29,3.6555004756897502,4.781982608565144,19971.0,,,
rich_features,2,0.95,long,Linear Regression,29,3.579674037054951,4.605575548533507,19971.0,,,
rich_features,2,0.95,long,Decision Tree,29,3.5611610562017537,4.540068010089867,19971.0,,,
rich_features,2,0.95,long,Random Forest,29,3.5598930085221214,4.538051911163183,19971.0,,,
rich_features,2,0.95,long,Linear Regression,ALL_MEAN,3.5809077607645046,,,0.07063141630907208,0.021693498638780784,5.0
rich_features,2,0.95,long,Decision Tree,ALL_MEAN,3.556159758472647,,,0.07229300330822644,0.028454670150402706,5.0
rich_features,2,0.95,long,Random Forest,ALL_MEAN,3.5548378617912393,,,0.07311454049389197,0.028815813247055067,5.0
rich_features,2,0.95,long,Naive (persistence),ALL_MEAN,3.6603127504335466,,,0.07122082878730421,0.0,5.0
rich_features,2,0.95,extra_long,Naive (persistence),25,3.258825296680186,4.184458035292172,19971.0,,,
rich_features,2,0.95,extra_long,Linear Regression,25,3.216769199423842,4.077912787304857,19971.0,,,
rich_features,2,0.95,extra_long,Decision Tree,25,3.2144269205771563,4.042716193652088,19971.0,,,
rich_features,2,0.95,extra_long,Random Forest,25,3.213425973700093,4.041380057682095,19971.0,,,
rich_features,2,0.95,extra_long,Naive (persistence),26,3.145568352528793,4.116864445095191,19970.0,,,
rich_features,2,0.95,extra_long,Linear Regression,26,3.0941274028074925,3.9912816694424293,19970.0,,,
rich_features,2,0.95,extra_long,Decision Tree,26,3.0813216314205896,3.931892723894549,19970.0,,,
rich_features,2,0.95,extra_long,Random Forest,26,3.080193346593384,3.9292844085306764,19970.0,,,
rich_features,2,0.95,extra_long,Naive (persistence),27,3.262180161233789,4.251300584192192,19971.0,,,
rich_features,2,0.95,extra_long,Linear Regression,27,3.208461032684961,4.1331489953279625,19971.0,,,
rich_features,2,0.95,extra_long,Decision Tree,27,3.190049217025425,4.074386567685308,19971.0,,,
rich_features,2,0.95,extra_long,Random Forest,27,3.1900998118328108,4.073287517061461,19971.0,,,
rich_features,2,0.95,extra_long,Naive (persistence),28,3.2539181813629763,4.207049314270326,19971.0,,,
rich_features,2,0.95,extra_long,Linear Regression,28,3.18921548512036,4.083548323437271,19971.0,,,
rich_features,2,0.95,extra_long,Decision Tree,28,3.173801663495435,4.026376897067956,19971.0,,,
rich_features,2,0.95,extra_long,Random Forest,28,3.171599128957215,4.023684521708666,19971.0,,,
rich_features,2,0.95,extra_long,Naive (persistence),29,3.2075008762705925,4.194050021231489,19971.0,,,
rich_features,2,0.95,extra_long,Linear Regression,29,3.158100048791334,4.061591446419378,19971.0,,,
rich_features,2,0.95,extra_long,Decision Tree,29,3.147928747704298,4.0071157670602755,19971.0,,,
rich_features,2,0.95,extra_long,Random Forest,29,3.147154286378269,4.005067501735443,19971.0,,,
rich_features,2,0.95,extra_long,Linear Regression,ALL_MEAN,3.1733346337655983,,,0.044448857915818984,0.01620286550136074,5.0
rich_features,2,0.95,extra_long,Decision Tree,ALL_MEAN,3.1615056360445806,,,0.045564014654998826,0.019870091118886823,5.0
rich_features,2,0.95,extra_long,Random Forest,ALL_MEAN,3.1604945094923544,,,0.04566785460028713,0.02018356055073034,5.0
rich_features,2,0.95,extra_long,Naive (persistence),ALL_MEAN,3.2255985736152675,,,0.0446689843126925,0.0,5.0
