rho,run_id,t,congestion_threshold,queue_length_lag0,queue_length_lag1,queue_length_lag2,queue_length_lag3,queue_length_lag4,queue_length_lag5,queue_length_lag6,queue_length_lag7,queue_length_lag8,queue_length_lag9,num_in_system_lag0,num_in_system_lag1,num_in_system_lag2,num_in_system_lag3,num_in_system_lag4,num_in_system_lag5,num_in_system_lag6,num_in_system_lag7,num_in_system_lag8,num_in_system_lag9,arrivals_in_interval_lag0,arrivals_in_interval_lag1,arrivals_in_interval_lag2,arrivals_in_interval_lag3,arrivals_in_interval_lag4,arrivals_in_interval_lag5,arrivals_in_interval_lag6,arrivals_in_interval_lag7,arrivals_in_interval_lag8,arrivals_in_interval_lag9,departures_in_interval_lag0,departures_in_interval_lag1,departures_in_interval_lag2,departures_in_interval_lag3,departures_in_interval_lag4,departures_in_interval_lag5,departures_in_interval_lag6,departures_in_interval_lag7,departures_in_interval_lag8,departures_in_interval_lag9,recent_arrival_rate_lag0,recent_arrival_rate_lag1,recent_arrival_rate_lag2,recent_arrival_rate_lag3,recent_arrival_rate_lag4,recent_arrival_rate_lag5,recent_arrival_rate_lag6,recent_arrival_rate_lag7,recent_arrival_rate_lag8,recent_arrival_rate_lag9,recent_service_rate_lag0,recent_service_rate_lag1,recent_service_rate_lag2,recent_service_rate_lag3,recent_service_rate_lag4,recent_service_rate_lag5,recent_service_rate_lag6,recent_service_rate_lag7,recent_service_rate_lag8,recent_service_rate_lag9,recent_utilisation_lag0,target_qlen_short,target_qlen_medium,target_qlen_long,target_congested_short,target_congested_medium,target_congested_long
0.8,0,117.0,5.0,0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,2,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.1,1.2,1.0,1.0,0.8,0.7,0.8,0.7,0.7,0.5,1.1,1.0,0.9,0.8,0.8,0.7,0.6,0.5,0.5,0.6,1.0,1.0,5.0,2.0,0,0,0
0.8,0,118.0,5.0,1,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.2,1.1,1.2,1.0,1.0,0.8,0.7,0.8,0.7,0.7,1.0,1.1,1.0,0.9,0.8,0.8,0.7,0.6,0.5,0.5,1.2,0.0,4.0,0.0,0,0,0
0.8,0,119.0,5.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.2,1.1,1.2,1.0,1.0,0.8,0.7,0.8,0.7,1.0,1.0,1.1,1.0,0.9,0.8,0.8,0.7,0.6,0.5,1.0,1.0,4.0,0.0,0,0,0
0.8,0,120.0,5.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.2,1.1,1.2,1.0,1.0,0.8,0.7,0.8,1.0,1.0,1.0,1.1,1.0,0.9,0.8,0.8,0.7,0.6,1.0,0.0,4.0,0.0,0,0,0
0.8,0,124.0,5.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.7,0.8,0.9,0.8,1.0,1.0,1.2,1.1,1.2,1.0,0.7,0.9,0.9,1.1,1.0,1.0,1.0,1.1,1.0,0.9,1.0,4.0,4.0,0.0,0,0,0
0.8,0,126.0,5.0,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.8,0.7,0.8,0.9,0.8,1.0,1.0,1.2,1.1,0.7,0.8,0.7,0.9,0.9,1.1,1.0,1.0,1.0,1.1,1.142857142857143,5.0,2.0,0.0,0,0,0
0.8,0,128.0,5.0,4,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5,6.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.8,0.8,0.7,0.8,0.9,0.8,1.0,1.0,0.7,0.5,0.7,0.8,0.7,0.9,0.9,1.1,1.0,1.0,1.4285714285714286,5.0,0.0,2.0,0,0,0
0.8,0,130.0,5.0,4,4.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,5,5.0,5.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,1,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.2,1.1,1.0,1.0,0.8,0.8,0.7,0.8,0.9,0.8,0.9,0.8,0.7,0.5,0.7,0.8,0.7,0.9,0.9,1.1,1.3333333333333333,4.0,0.0,4.0,0,0,0
0.8,0,134.0,5.0,4,5.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,0.0,5,6.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0,1.0,0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.2,1.3,1.2,1.3,1.2,1.1,1.0,1.0,0.8,0.8,0.9,0.8,0.9,0.8,0.9,0.8,0.7,0.5,0.7,0.8,1.3333333333333333,0.0,0.0,4.0,0,0,0
0.8,0,137.0,5.0,2,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3,3.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,1.1,1.2,1.3,1.2,1.3,1.2,1.1,1.0,1.0,1.0,0.7,0.9,0.8,0.9,0.8,0.9,0.8,0.7,0.7,0.0,3.0,4.0,0,0,0
0.8,0,138.0,5.0,0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,1,3.0,3.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,1.1,1.2,1.3,1.2,1.3,1.2,1.1,1.1,1.0,1.0,0.7,0.9,0.8,0.9,0.8,0.9,0.8,0.6363636363636362,0.0,2.0,2.0,0,0,0
0.8,0,140.0,5.0,0,0.0,0.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,1,0.0,1.0,3.0,3.0,5.0,5.0,6.0,5.0,6.0,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.7,0.6,0.7,0.7,1.0,1.1,1.2,1.3,1.2,1.3,1.1,1.1,1.1,1.0,1.0,0.7,0.9,0.8,0.9,0.8,0.6363636363636362,0.0,4.0,0.0,0,0,0
0.8,0,144.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,5.0,0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.5,0.5,0.5,0.5,0.7,0.6,0.7,0.7,1.0,1.1,0.9,1.0,1.0,1.0,1.1,1.1,1.1,1.0,1.0,0.7,0.5555555555555556,5.0,4.0,0.0,0,0,0
0.8,0,147.0,5.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.7,0.7,0.7,1.0,0.9,1.0,1.0,1.0,1.1,1.1,1.1,1.142857142857143,1.0,4.0,0.0,0,0,0
0.8,0,150.0,5.0,4,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9,1.1,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.7,1.0,0.9,1.0,1.0,1.0,1.8,2.0,0.0,0.0,0,0,0
0.8,0,152.0,5.0,1,3.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,2,4.0,5.0,6.0,3.0,4.0,1.0,0.0,1.0,1.0,1,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,3,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.9,1.1,0.8,0.8,0.5,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.6,0.7,0.7,1.0,0.9,1.0,1.25,4.0,0.0,0.0,0,0,0
0.8,0,154.0,5.0,4,1.0,1.0,3.0,4.0,5.0,2.0,3.0,0.0,0.0,5,2.0,2.0,4.0,5.0,6.0,3.0,4.0,1.0,0.0,5,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,2,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.4,0.9,1.0,0.9,0.9,1.1,0.8,0.8,0.5,0.5,1.0,0.8,0.8,0.6,0.5,0.5,0.6,0.7,0.7,1.0,1.4,1.0,0.0,2.0,0,0,0
0.8,0,157.0,5.0,4,2.0,2.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,5,3.0,3.0,5.0,2.0,2.0,4.0,5.0,6.0,3.0,2,1.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.3,1.4,1.4,1.4,0.9,1.0,0.9,0.9,1.1,0.8,1.2,1.2,1.1,1.0,0.8,0.8,0.6,0.5,0.5,0.6,1.0833333333333335,0.0,0.0,1.0,0,0,0
0.8,0,159.0,5.0,1,2.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,2,3.0,5.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,2,1.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,3,3.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.2,1.3,1.3,1.4,1.4,1.4,0.9,1.0,0.9,0.9,1.6,1.3,1.2,1.2,1.1,1.0,0.8,0.8,0.6,0.5,0.7499999999999999,0.0,0.0,0.0,0,0,0
0.8,0,160.0,5.0,0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,1,2.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,4.0,0,2.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,1,3.0,3.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,1.2,1.2,1.3,1.3,1.4,1.4,1.4,0.9,1.0,0.9,1.6,1.6,1.3,1.2,1.2,1.1,1.0,0.8,0.8,0.6,0.7499999999999999,0.0,0.0,0.0,0,0,0
0.8,0,162.0,5.0,0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,0,1.0,1.0,2.0,3.0,5.0,3.0,3.0,5.0,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,0.0,5.0,0.0,2,0.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,1.2,1.2,1.2,1.2,1.3,1.3,1.4,1.4,1.4,0.9,1.4,1.5,1.6,1.6,1.3,1.2,1.2,1.1,1.0,0.8,0.8571428571428572,0.0,0.0,0.0,0,0,0
0.8,0,166.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.7,0.8,0.7,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.0,1.1,1.2,1.4,1.4,1.5,1.6,1.6,1.3,1.2,0.7,0.0,1.0,0.0,0,0,0
0.8,0,167.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,0.6,0.7,0.8,0.7,1.2,1.2,1.2,1.2,1.2,1.3,1.1,1.0,1.1,1.2,1.4,1.4,1.5,1.6,1.6,1.3,0.5454545454545454,0.0,1.0,1.0,0,0,0
0.8,0,168.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.5,0.6,0.7,0.8,0.7,1.2,1.2,1.2,1.2,1.2,0.8,1.1,1.0,1.1,1.2,1.4,1.4,1.5,1.6,1.6,0.625,0.0,0.0,3.0,0,0,0
0.8,0,175.0,5.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7,0.7,0.4,0.3,0.4,0.4,0.4,0.5,0.6,0.7,0.3,0.4,0.3,0.3,0.5,0.5,0.6,0.8,1.1,1.0,2.3333333333333335,0.0,0.0,0.0,0,0,0
0.8,0,177.0,5.0,1,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.7,0.7,0.4,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.3,0.4,0.3,0.3,0.5,0.5,0.6,0.8,1.4,0.0,1.0,2.0,0,0,0
0.8,0,180.0,5.0,0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1,0.0,0.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.4,0.3,0.4,0.7,0.6,0.7,0.5,0.5,0.3,0.4,0.3,0.3,0.5,1.142857142857143,0.0,1.0,2.0,0,0,0
0.8,0,181.0,5.0,0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1,1.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,0.0,1,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.9,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.4,0.3,0.8,0.7,0.6,0.7,0.5,0.5,0.3,0.4,0.3,0.3,1.125,0.0,0.0,2.0,0,0,0
0.8,0,183.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.8,0.9,0.9,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.7,0.6,0.7,0.5,0.5,0.3,0.4,1.0,3.0,1.0,3.0,0,0,0
0.8,0,186.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.7,0.6,0.6,0.8,0.9,0.9,0.8,0.6,0.7,0.7,0.8,0.9,0.8,0.8,0.8,0.8,0.7,0.6,0.7,0.5,0.8749999999999999,0.0,0.0,3.0,0,0,0
0.8,0,190.0,5.0,1,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8,1.0,0.9,0.7,0.7,0.6,0.6,0.8,0.9,0.9,0.7,0.5,0.5,0.7,0.8,0.9,0.8,0.8,0.8,0.8,1.142857142857143,0.0,2.0,1.0,0,0,0
0.8,0,191.0,5.0,0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8,0.8,1.0,0.9,0.7,0.7,0.6,0.6,0.8,0.9,0.9,0.7,0.5,0.5,0.7,0.8,0.9,0.8,0.8,0.8,0.888888888888889,0.0,2.0,2.0,0,0,0
0.8,0,192.0,5.0,0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8,0.8,0.8,1.0,0.9,0.7,0.7,0.6,0.6,0.8,0.9,0.9,0.7,0.5,0.5,0.7,0.8,0.9,0.8,0.8,0.888888888888889,2.0,4.0,1.0,0,0,0
0.8,0,196.0,5.0,0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,4.0,2.0,1,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.8,0.8,0.8,1.0,0.9,0.7,1.1,1.0,0.9,0.9,0.9,0.9,0.7,0.5,0.5,0.7,0.9090909090909091,2.0,3.0,3.0,0,0,0
0.8,0,198.0,5.0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1.2,1.0,1.0,0.9,1.0,0.8,0.8,0.8,1.0,1.3,1.1,1.1,1.0,0.9,0.9,0.9,0.9,0.7,0.5,0.7692307692307692,3.0,5.0,1.0,0,0,0
0.8,0,204.0,5.0,3,3.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,4,4.0,5.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.2,1.2,1.4,1.2,1.2,1.2,1.0,1.2,1.0,1.0,0.9,1.0,0.9,0.9,1.1,1.4,1.3,1.1,1.1,1.0,1.3333333333333333,1.0,1.0,0.0,0,0,0
0.8,0,205.0,5.0,5,3.0,3.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,6,4.0,4.0,5.0,3.0,3.0,3.0,1.0,3.0,0.0,4,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,1.0,2,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.4,1.2,1.2,1.4,1.2,1.2,1.2,1.0,1.2,1.0,0.9,0.9,1.0,0.9,0.9,1.1,1.4,1.3,1.1,1.1,1.5555555555555554,1.0,2.0,0.0,0,0,0
0.8,0,206.0,5.0,3,5.0,3.0,3.0,4.0,2.0,2.0,2.0,0.0,2.0,4,6.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,3.0,1,4.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,3,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.4,1.4,1.2,1.2,1.4,1.2,1.2,1.2,1.0,1.2,1.0,0.9,0.9,1.0,0.9,0.9,1.1,1.4,1.3,1.1,1.4,2.0,3.0,0.0,0,0,0
0.8,0,207.0,5.0,5,3.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,0.0,6,4.0,6.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,2,1.0,4.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.3,1.4,1.4,1.2,1.2,1.4,1.2,1.2,1.2,1.0,1.0,1.0,0.9,0.9,1.0,0.9,0.9,1.1,1.4,1.3,1.3,1.0,2.0,0.0,0,0,0
0.8,0,208.0,5.0,5,5.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,6,6.0,4.0,6.0,4.0,4.0,5.0,3.0,3.0,3.0,0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,3.0,0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3,1.3,1.4,1.4,1.2,1.2,1.4,1.2,1.2,1.2,0.8,1.0,1.0,0.9,0.9,1.0,0.9,0.9,1.1,1.4,1.625,1.0,1.0,0.0,0,0,0
0.8,0,209.0,5.0,1,5.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,2,6.0,6.0,4.0,6.0,4.0,4.0,5.0,3.0,3.0,1,0.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,5,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.1,1.3,1.3,1.4,1.4,1.2,1.2,1.4,1.2,1.2,1.2,0.8,1.0,1.0,0.9,0.9,1.0,0.9,0.9,1.1,0.9166666666666667,1.0,0.0,0.0,0,0,0
0.8,0,210.0,5.0,1,1.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,2,2.0,6.0,6.0,4.0,6.0,4.0,4.0,5.0,3.0,1,1.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,1,5.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.2,1.1,1.3,1.3,1.4,1.4,1.2,1.2,1.4,1.2,1.3,1.2,0.8,1.0,1.0,0.9,0.9,1.0,0.9,0.9,0.923076923076923,2.0,0.0,0.0,0,0,0
0.8,0,211.0,5.0,2,1.0,1.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,3,2.0,2.0,6.0,6.0,4.0,6.0,4.0,4.0,5.0,1,1.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,0,1.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.2,1.2,1.1,1.3,1.3,1.4,1.4,1.2,1.2,1.4,1.2,1.3,1.2,0.8,1.0,1.0,0.9,0.9,1.0,0.9,1.0,3.0,0.0,0.0,0,0,0
0.8,0,214.0,5.0,1,1.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,2,2.0,2.0,3.0,2.0,2.0,6.0,6.0,4.0,6.0,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,1,1.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,2.0,1.3,1.2,1.1,1.2,1.2,1.1,1.3,1.3,1.4,1.4,1.5,1.4,1.4,1.2,1.3,1.2,0.8,1.0,1.0,0.9,0.8666666666666667,0.0,0.0,0.0,0,0,0
0.8,0,220.0,5.0,0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1,1.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.9,0.9,0.9,0.9,1.1,1.1,1.3,1.2,1.1,1.2,1.0,1.0,1.3,1.2,1.1,1.4,1.5,1.4,1.4,1.2,0.9,0.0,0.0,2.0,0,0,0
0.8,0,222.0,5.0,0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.9,0.9,0.9,0.9,0.9,1.1,1.1,1.3,1.2,1.0,1.1,1.0,1.0,1.3,1.2,1.1,1.4,1.5,1.4,0.8,0.0,0.0,2.0,0,0,0
0.8,0,224.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1.1,1.1,1.0,0.9,1.0,1.1,1.0,1.0,1.3,1.2,1.1,1.4,0.8,0.0,0.0,0.0,0,0,0
0.8,0,226.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.6,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,1.0,1.1,1.0,1.0,1.3,1.2,0.5555555555555556,0.0,1.0,1.0,0,0,0
